"text","intent"
"Mình đang bị bụng căng khó chịu mỗi lần cúi mấy ngày nay mong được tư vấn thêm","bao_dau_bung"
"Dạo này tôi hay bụng căng khó chịu mỗi lần cúi hôm nay cả buổi chiều","bao_dau_bung"
"Tôi bị đau bụng âm ỉ từ tối qua đến giờ không biết do nguyên nhân gì","bao_dau_bung"
"Tự nhiên tôi bị bụng bên phải đau âm ỉ khi đi lại nhẹ nhàng mong được tư vấn thêm","bao_dau_bung"
"Lúc nãy tôi bắt đầu bụng dưới đau âm ỉ suốt liên tục suốt cả ngày","bao_dau_bung"
"Mình đang bị bụng bên phải đau âm ỉ mấy ngày nay không rõ có cần đi khám chưa","bao_dau_bung"
"Lúc nãy tôi bắt đầu cảm giác tức bụng khó chịu khi đi lại nhẹ nhàng","bao_dau_bung"
"Tôi bị đau bụng quặn từng cơn hôm nay cả buổi chiều chỉ thấy rất khó chịu thôi","bao_dau_bung"
"Mình đang bị đau quanh rốn âm ỉ từ tối qua đến giờ không biết do nguyên nhân gì","bao_dau_bung"
"Tôi bị bụng căng khó chịu mỗi lần cúi khoảng hai tiếng nay không rõ có phải do ăn uống","bao_dau_bung"
"Tự nhiên tôi bị bụng đau kiểu quặn nhẹ rồi dịu sau khi ăn sáng xong","bao_dau_bung"
"Dạo này tôi hay bụng bên trái đau nhói nhẹ khi đi lại nhẹ nhàng mong được tư vấn thêm","bao_dau_bung"
"Dạo này tôi hay bụng trên căng căng hơi đau lâu lâu lại xuất hiện","bao_dau_bung"
"Dạo này tôi hay bụng dưới đau âm ỉ suốt mấy ngày nay","bao_dau_bung"
"Tôi bị bụng trên căng căng hơi đau từ tối qua đến giờ không rõ có cần đi khám chưa","bao_dau_bung"
"Dạo này tôi hay đau quanh rốn âm ỉ khi đi lại nhẹ nhàng chỉ thấy rất khó chịu thôi","bao_dau_bung"
"Mình đang bị đau bụng quặn từng cơn thỉnh thoảng trong ngày mong được tư vấn thêm","bao_dau_bung"
"Mình đang bị bụng trên căng căng hơi đau mỗi tối trước khi ngủ không biết do nguyên nhân gì","bao_dau_bung"
"Tự nhiên tôi bị bụng bên phải đau âm ỉ mỗi lần đứng lên ngồi xuống","bao_dau_bung"
"Dạo này tôi hay đau quanh rốn âm ỉ mấy ngày nay","bao_dau_bung"
"Tôi bị bụng trên căng căng hơi đau lâu lâu lại xuất hiện không biết do nguyên nhân gì","bao_dau_bung"
"Hôm nay tôi thấy bụng dưới hơi nhói khi đi lại mỗi tối trước khi ngủ","bao_dau_bung"
"Mình đang bị bụng đau lâm râm khó chịu sau khi ăn sáng xong","bao_dau_bung"
"Hôm nay tôi thấy bụng đau kiểu quặn nhẹ rồi dịu mấy ngày nay mong được tư vấn thêm","bao_dau_bung"
"Tôi bị bụng đau lâm râm khó chịu khoảng một tuần gần đây không rõ có cần đi khám chưa","bao_dau_bung"
"Tự nhiên tôi bị cảm giác tức bụng khó chịu liên tục suốt cả ngày mong được tư vấn thêm","bao_dau_bung"
"Tôi bị bụng cứ chướng lên khó chịu khi ngồi làm việc lâu khá lo lắng không biết có sao","bao_dau_bung"
"Gần đây tôi thường bụng trên căng căng hơi đau mấy ngày nay không biết có nghiêm trọng không","bao_dau_bung"
"Tự nhiên tôi bị bụng cứ chướng lên khó chịu mỗi tối trước khi ngủ","bao_dau_bung"
"Mình đang bị đau bụng âm ỉ thỉnh thoảng trong ngày không rõ có cần đi khám chưa","bao_dau_bung"
"Lúc nãy tôi bắt đầu bụng dưới đau âm ỉ suốt sau khi ăn sáng xong","bao_dau_bung"
"Từ sáng đến giờ tôi cứ cảm giác tức bụng khó chịu hôm nay cả buổi chiều","bao_dau_bung"
"Gần đây tôi thường cảm giác tức bụng khó chịu khoảng một tuần gần đây mong được tư vấn thêm","bao_dau_bung"
"Từ sáng đến giờ tôi cứ bụng trên căng căng hơi đau từ sáng đến giờ","bao_dau_bung"
"Lúc nãy tôi bắt đầu đau bụng âm ỉ lâu lâu lại xuất hiện","bao_dau_bung"
"Từ sáng đến giờ tôi cứ đau bụng âm ỉ khoảng hai tiếng nay chỉ thấy rất khó chịu thôi","bao_dau_bung"
"Gần đây tôi thường bụng đau kiểu quặn nhẹ rồi dịu liên tục suốt cả ngày","bao_dau_bung"
"Tự nhiên tôi bị đau bụng âm ỉ khi ngồi làm việc lâu không biết do nguyên nhân gì","bao_dau_bung"
"Mình đang bị bụng trên căng căng hơi đau từ tối qua đến giờ","bao_dau_bung"
"Hôm nay tôi thấy bụng bên phải đau âm ỉ mỗi lần đứng lên ngồi xuống","bao_dau_bung"
"Hôm nay tôi thấy bụng căng khó chịu mỗi lần cúi khoảng hai tiếng nay","bao_dau_bung"
"Từ sáng đến giờ tôi cứ bụng trên căng căng hơi đau khi đi lại nhẹ nhàng","bao_dau_bung"
"Tôi bị bụng đau kiểu quặn nhẹ rồi dịu hôm nay cả buổi chiều","bao_dau_bung"
"Gần đây tôi thường bụng căng khó chịu mỗi lần cúi khi đi lại nhẹ nhàng","bao_dau_bung"
"Lúc nãy tôi bắt đầu bụng dưới hơi nhói khi đi lại khoảng một tuần gần đây","bao_dau_bung"
"Từ sáng đến giờ tôi cứ bụng bên phải đau âm ỉ mấy ngày nay","bao_dau_bung"
"Hôm nay tôi thấy đau quanh rốn âm ỉ mỗi tối trước khi ngủ","bao_dau_bung"
"Gần đây tôi thường đau bụng âm ỉ liên tục suốt cả ngày muốn hỏi nên theo dõi thế nào","bao_dau_bung"
"Tự nhiên tôi bị bụng đầy hơi và nặng nề sau khi ăn sáng xong","bao_dau_bung"
"Từ sáng đến giờ tôi cứ bụng đầy hơi và nặng nề khi đi lại nhẹ nhàng","bao_dau_bung"
"Từ sáng đến giờ tôi cứ cảm giác tức bụng khó chịu khi đi lại nhẹ nhàng","bao_dau_bung"
"Dạo này tôi hay đau quanh rốn âm ỉ khi đi lại nhẹ nhàng","bao_dau_bung"
"Hôm nay tôi thấy bụng đau kiểu quặn nhẹ rồi dịu lâu lâu lại xuất hiện","bao_dau_bung"
"Tôi bị bụng dưới hơi nhói khi đi lại từ tối qua đến giờ không biết có nghiêm trọng không","bao_dau_bung"
"Gần đây tôi thường đau bụng quặn từng cơn khoảng một tuần gần đây mong được tư vấn thêm","bao_dau_bung"
"Tự nhiên tôi bị bụng đầy hơi và nặng nề khi ngồi làm việc lâu","bao_dau_bung"
"Dạo này tôi hay cảm giác tức bụng khó chịu khoảng hai tiếng nay mong được tư vấn thêm","bao_dau_bung"
"Tôi bị bụng đầy hơi và nặng nề sau khi ăn sáng xong mong được tư vấn thêm","bao_dau_bung"
"Dạo này tôi hay đau bụng âm ỉ sau khi ăn sáng xong","bao_dau_bung"
"Dạo này tôi hay bụng căng khó chịu mỗi lần cúi mỗi lần đứng lên ngồi xuống","bao_dau_bung"
"Lúc nãy tôi bắt đầu đau bụng âm ỉ thỉnh thoảng trong ngày chỉ thấy rất khó chịu thôi","bao_dau_bung"
"Gần đây tôi thường đau quanh rốn âm ỉ từ tối qua đến giờ không biết do nguyên nhân gì","bao_dau_bung"
"Mình đang bị bụng đau kiểu quặn nhẹ rồi dịu khoảng hai tiếng nay chỉ thấy rất khó chịu thôi","bao_dau_bung"
"Mình đang bị bụng đau lâm râm khó chịu mỗi tối trước khi ngủ","bao_dau_bung"
"Tôi bị bụng đầy hơi và nặng nề hôm nay cả buổi chiều","bao_dau_bung"
"Tôi bị bụng đầy hơi và nặng nề khi đi lại nhẹ nhàng","bao_dau_bung"
"Hôm nay tôi thấy bụng dưới đau âm ỉ suốt mấy ngày nay khá lo lắng không biết có sao","bao_dau_bung"
"Hôm nay tôi thấy bụng căng lại mỗi lần ăn xong liên tục suốt cả ngày","bao_dau_bung"
"Gần đây tôi thường cảm giác tức bụng khó chịu thỉnh thoảng trong ngày mong được tư vấn thêm","bao_dau_bung"
"Tôi bị bụng đầy hơi và nặng nề mấy ngày nay muốn hỏi nên theo dõi thế nào","bao_dau_bung"
"Mình đang bị đau quanh rốn âm ỉ khoảng một tuần gần đây khá lo lắng không biết có sao","bao_dau_bung"
"Gần đây tôi thường bụng dưới đau âm ỉ suốt lâu lâu lại xuất hiện mong được tư vấn thêm","bao_dau_bung"
"Gần đây tôi thường bụng trên căng căng hơi đau liên tục suốt cả ngày","bao_dau_bung"
"Dạo này tôi hay đau bụng âm ỉ khi đi lại nhẹ nhàng khá lo lắng không biết có sao","bao_dau_bung"
"Dạo này tôi hay bụng đau kiểu quặn nhẹ rồi dịu mấy ngày nay không biết do nguyên nhân gì","bao_dau_bung"
"Mình đang bị bụng bên phải đau âm ỉ khoảng hai tiếng nay không biết do nguyên nhân gì","bao_dau_bung"
"Gần đây tôi thường bụng bên trái đau nhói nhẹ khi ngồi làm việc lâu mong được tư vấn thêm","bao_dau_bung"
"Tự nhiên tôi bị bụng căng khó chịu mỗi lần cúi khoảng một tuần gần đây","bao_dau_bung"
"Tự nhiên tôi bị đau quanh rốn âm ỉ lâu lâu lại xuất hiện mong được tư vấn thêm","bao_dau_bung"
"Lúc nãy tôi bắt đầu bụng cứ chướng lên khó chịu mỗi lần đứng lên ngồi xuống","bao_dau_bung"
"Mình đang bị bụng trên căng căng hơi đau mỗi lần đứng lên ngồi xuống","bao_dau_bung"
"Hôm nay tôi thấy bụng dưới hơi nhói khi đi lại từ sáng đến giờ mong được tư vấn thêm","bao_dau_bung"
"Từ sáng đến giờ tôi cứ bụng bên trái đau nhói nhẹ hôm nay cả buổi chiều","bao_dau_bung"
"Dạo này tôi hay cảm giác tức bụng khó chịu khi ngồi làm việc lâu","bao_dau_bung"
"Tự nhiên tôi bị đau quanh rốn âm ỉ sau bữa ăn trưa không biết do nguyên nhân gì","bao_dau_bung"
"Mình đang bị bụng đau lâm râm khó chịu khoảng hai tiếng nay muốn hỏi nên theo dõi thế nào","bao_dau_bung"
"Hôm nay tôi thấy đau bụng âm ỉ từ sáng đến giờ chỉ thấy rất khó chịu thôi","bao_dau_bung"
"Lúc nãy tôi bắt đầu đau bụng quặn từng cơn mấy ngày nay khá lo lắng không biết có sao","bao_dau_bung"
"Hôm nay tôi thấy đau quanh rốn âm ỉ liên tục suốt cả ngày","bao_dau_bung"
"Lúc nãy tôi bắt đầu đau bụng âm ỉ thỉnh thoảng trong ngày không biết do nguyên nhân gì","bao_dau_bung"
"Tôi bị bụng cứ chướng lên khó chịu từ tối qua đến giờ khá lo lắng không biết có sao","bao_dau_bung"
"Tôi bị đau quanh rốn âm ỉ từ tối qua đến giờ không biết do nguyên nhân gì","bao_dau_bung"
"Lúc nãy tôi bắt đầu đau bụng quặn từng cơn thỉnh thoảng trong ngày không biết do nguyên nhân gì","bao_dau_bung"
"Tôi bị bụng bên phải đau âm ỉ khoảng một tuần gần đây không rõ có phải do ăn uống","bao_dau_bung"
"Lúc nãy tôi bắt đầu bụng bên phải đau âm ỉ mỗi tối trước khi ngủ","bao_dau_bung"
"Mình đang bị đau bụng quặn từng cơn khi ngồi làm việc lâu khá lo lắng không biết có sao","bao_dau_bung"
"Hôm nay tôi thấy đau bụng âm ỉ thỉnh thoảng trong ngày","bao_dau_bung"
"Tự nhiên tôi bị đau bụng quặn từng cơn liên tục suốt cả ngày chỉ thấy rất khó chịu thôi","bao_dau_bung"
"Tôi bị đau quanh rốn âm ỉ sau khi ăn sáng xong","bao_dau_bung"
"Lúc nãy tôi bắt đầu đau bụng quặn từng cơn mấy ngày nay mong được tư vấn thêm","bao_dau_bung"
"Tôi bị đau bụng quặn từng cơn mấy ngày nay không rõ có cần đi khám chưa","bao_dau_bung"
"Tôi bị bụng đau kiểu quặn nhẹ rồi dịu sau khi ăn sáng xong","bao_dau_bung"
"Dạo này tôi hay bụng dưới hơi nhói khi đi lại thỉnh thoảng trong ngày mong được tư vấn thêm","bao_dau_bung"
"Gần đây tôi thường đau quanh rốn âm ỉ sau khi ăn sáng xong không biết có nghiêm trọng không","bao_dau_bung"
"Hôm nay tôi thấy bụng đau lâm râm khó chịu khi đi lại nhẹ nhàng","bao_dau_bung"
"Tự nhiên tôi bị bụng bên trái đau nhói nhẹ lâu lâu lại xuất hiện","bao_dau_bung"
"Tôi bị bụng dưới hơi nhói khi đi lại từ sáng đến giờ muốn hỏi nên theo dõi thế nào","bao_dau_bung"
"Mình đang bị đau quanh rốn âm ỉ hôm nay cả buổi chiều","bao_dau_bung"
"Tôi bị đau bụng quặn từng cơn liên tục suốt cả ngày không rõ có phải do ăn uống","bao_dau_bung"
"Tôi bị bụng căng lại mỗi lần ăn xong khi ngồi làm việc lâu chỉ thấy rất khó chịu thôi","bao_dau_bung"
"Hôm nay tôi thấy đau bụng âm ỉ từ tối qua đến giờ không biết do nguyên nhân gì","bao_dau_bung"
"Tôi bị bụng bên phải đau âm ỉ mấy ngày nay chỉ thấy rất khó chịu thôi","bao_dau_bung"
"Tự nhiên tôi bị bụng dưới đau âm ỉ suốt thỉnh thoảng trong ngày mong được tư vấn thêm","bao_dau_bung"
"Tự nhiên tôi bị đau bụng quặn từng cơn khi ngồi làm việc lâu không biết có nghiêm trọng không","bao_dau_bung"
"Mình đang bị bụng căng lại mỗi lần ăn xong sau bữa ăn trưa chỉ thấy rất khó chịu thôi","bao_dau_bung"
"Từ sáng đến giờ tôi cứ bụng trên căng căng hơi đau sau bữa ăn trưa","bao_dau_bung"
"Mình đang bị đau quanh rốn âm ỉ liên tục suốt cả ngày không rõ có phải do ăn uống","bao_dau_bung"
"Tôi bị bụng trên căng căng hơi đau hôm nay cả buổi chiều mong được tư vấn thêm","bao_dau_bung"
"Hôm nay tôi thấy bụng đầy hơi và nặng nề thỉnh thoảng trong ngày","bao_dau_bung"
"Tự nhiên tôi bị bụng đau kiểu quặn nhẹ rồi dịu hôm nay cả buổi chiều","bao_dau_bung"
"Tôi bị bụng căng lại mỗi lần ăn xong khi ngồi làm việc lâu","bao_dau_bung"
"Mình đang bị đau bụng âm ỉ thỉnh thoảng trong ngày không biết do nguyên nhân gì","bao_dau_bung"
"Dạo này tôi hay đau quanh rốn âm ỉ sau bữa ăn trưa không rõ có cần đi khám chưa","bao_dau_bung"
"Mình đang bị bụng đầy hơi và nặng nề từ tối qua đến giờ mong được tư vấn thêm","bao_dau_bung"
"Từ sáng đến giờ tôi cứ bụng đầy hơi và nặng nề lâu lâu lại xuất hiện","bao_dau_bung"
"Mình đang bị bụng đầy hơi và nặng nề khi ngồi làm việc lâu chỉ thấy rất khó chịu thôi","bao_dau_bung"
"Mình đang bị bụng dưới đau âm ỉ suốt từ tối qua đến giờ","bao_dau_bung"
"Tôi bị bụng căng khó chịu mỗi lần cúi sau khi ăn sáng xong không biết có nghiêm trọng không","bao_dau_bung"
"Tôi bị bụng dưới đau âm ỉ suốt thỉnh thoảng trong ngày mong được tư vấn thêm","bao_dau_bung"
"Mình đang bị đau bụng âm ỉ khi ngồi làm việc lâu chỉ thấy rất khó chịu thôi","bao_dau_bung"
"Tôi bị cảm giác tức bụng khó chịu khi ngồi làm việc lâu","bao_dau_bung"
"Dạo này tôi hay bụng bên phải đau âm ỉ mấy ngày nay mong được tư vấn thêm","bao_dau_bung"
"Hôm nay tôi thấy bụng dưới đau âm ỉ suốt mấy ngày nay không rõ có phải do ăn uống","bao_dau_bung"
"Lúc nãy tôi bắt đầu đau bụng âm ỉ sau bữa ăn trưa muốn hỏi nên theo dõi thế nào","bao_dau_bung"
"Dạo này tôi hay bụng bên trái đau nhói nhẹ khoảng hai tiếng nay không biết có nghiêm trọng không","bao_dau_bung"
"Gần đây tôi thường bụng đau kiểu quặn nhẹ rồi dịu mấy ngày nay chỉ thấy rất khó chịu thôi","bao_dau_bung"
"Từ sáng đến giờ tôi cứ bụng căng khó chịu mỗi lần cúi sau bữa ăn trưa","bao_dau_bung"
"Hôm nay tôi thấy bụng bên phải đau âm ỉ mấy ngày nay mong được tư vấn thêm","bao_dau_bung"
"Lúc nãy tôi bắt đầu bụng đau kiểu quặn nhẹ rồi dịu sau khi ăn sáng xong","bao_dau_bung"
"Tôi bị bụng cứ chướng lên khó chịu hôm nay cả buổi chiều","bao_dau_bung"
"Gần đây tôi thường đau quanh rốn âm ỉ khoảng hai tiếng nay không biết do nguyên nhân gì","bao_dau_bung"
"Tôi bị bụng đau lâm râm khó chịu thỉnh thoảng trong ngày không rõ có phải do ăn uống","bao_dau_bung"
"Tôi bị bụng dưới đau âm ỉ suốt khoảng một tuần gần đây không biết do nguyên nhân gì","bao_dau_bung"
"Lúc nãy tôi bắt đầu đau bụng âm ỉ khoảng hai tiếng nay khá lo lắng không biết có sao","bao_dau_bung"
"Tôi bị đau bụng quặn từng cơn hôm nay cả buổi chiều muốn hỏi nên theo dõi thế nào","bao_dau_bung"
"Gần đây tôi thường đau bụng quặn từng cơn hôm nay cả buổi chiều không biết có nghiêm trọng không","bao_dau_bung"
"Từ sáng đến giờ tôi cứ đau bụng quặn từng cơn mỗi tối trước khi ngủ","bao_dau_bung"
"Hôm nay tôi thấy đau bụng âm ỉ mấy ngày nay muốn hỏi nên theo dõi thế nào","bao_dau_bung"
"Tôi bị đau bụng âm ỉ mỗi tối trước khi ngủ chỉ thấy rất khó chịu thôi","bao_dau_bung"
"Tôi bị bụng bên phải đau âm ỉ lâu lâu lại xuất hiện","bao_dau_bung"
"Lúc nãy tôi bắt đầu bụng bên phải đau âm ỉ khi ngồi làm việc lâu","bao_dau_bung"
"Dạo này tôi hay bụng trên căng căng hơi đau mấy ngày nay khá lo lắng không biết có sao","bao_dau_bung"
"Lúc nãy tôi bắt đầu bụng dưới hơi nhói khi đi lại sau khi ăn sáng xong","bao_dau_bung"
"Từ sáng đến giờ tôi cứ bụng trên căng căng hơi đau từ tối qua đến giờ","bao_dau_bung"
"Tự nhiên tôi bị bụng dưới hơi nhói khi đi lại lâu lâu lại xuất hiện","bao_dau_bung"
"Mình đang bị bụng đau kiểu quặn nhẹ rồi dịu sau khi ăn sáng xong","bao_dau_bung"
"Tôi bị bụng căng lại mỗi lần ăn xong lâu lâu lại xuất hiện mong được tư vấn thêm","bao_dau_bung"
"Dạo này tôi hay cảm giác tức bụng khó chịu sau khi ăn sáng xong mong được tư vấn thêm","bao_dau_bung"
"Hôm nay tôi thấy bụng dưới đau âm ỉ suốt mấy ngày nay không biết có nghiêm trọng không","bao_dau_bung"
"Dạo này tôi hay bụng dưới hơi nhói khi đi lại sau khi ăn sáng xong","bao_dau_bung"
"Tự nhiên tôi bị đau bụng âm ỉ khoảng một tuần gần đây không rõ có phải do ăn uống","bao_dau_bung"
"Từ sáng đến giờ tôi cứ bụng bên trái đau nhói nhẹ liên tục suốt cả ngày","bao_dau_bung"
"Mình đang bị bụng bên phải đau âm ỉ khi đi lại nhẹ nhàng","bao_dau_bung"
"Tự nhiên tôi bị bụng bên trái đau nhói nhẹ thỉnh thoảng trong ngày","bao_dau_bung"
"Gần đây tôi thường bụng đau lâm râm khó chịu liên tục suốt cả ngày mong được tư vấn thêm","bao_dau_bung"
"Tôi bị bụng đầy hơi và nặng nề thỉnh thoảng trong ngày khá lo lắng không biết có sao","bao_dau_bung"
"Tôi bị đau bụng quặn từng cơn thỉnh thoảng trong ngày","bao_dau_bung"
"Mình đang bị bụng trên căng căng hơi đau khi đi lại nhẹ nhàng","bao_dau_bung"
